"sarga","sloka_number","meaning","rephrase_meaning","rephrase_meaningKn"
"15","124","Like the roar of the brave lion cleaving the temples of the inebriated elephants, the vehement eloquence of Padmanabhatirtha (indeed a veritable lion) dexterously knocked down the confusing logic of the hostile disputants. (Elephants)","Like the roar of the brave lion cleaving the temples of the inebriated elephants the vehement eloquence of Padmanabha-tirtha indeed a veritable lion dexterously knocked down the confusing logic of the hostile disputants elephants.","ಧೈರ್ಯಶಾಲಿ ಸಿಂಹದ ಗರ್ಜನೆಯು ಮದೋನ್ಮತ್ತ ಆನೆಗಳ ಕುಂಭಸ್ಥಲಗಳನ್ನು ಸೀಳುವಂತೆ, ನಿಜವಾಗಿಯೂ ಸಿಂಹವಾದ ಪದ್ಮನಾಭತೀರ್ಥರ ತೀವ್ರ ವಾಗ್ಮಿತೆಯು ವಿರೋಧಿ ವಾದಿ ಆನೆಗಳ ಗೊಂದಲಮಯ ತರ್ಕವನ್ನು ಕೌಶಲ್ಯದಿಂದ ಕೆಡವಿತು."
"15","125","The store-house of Padmanabharitha’s sacred learning gave birth to his volume Sanyaya Ratnavali, a surpassing commentary on Anuvyakhyana, the magnum-opus of the Great Acharya, really a propitious and precious gem.","The storehouse of Padmanabha-tirtha's sacred learning gave birth to his volume logic-jewel-necklace a surpassing commentary on exposition-commentary the magnum-opus of the Great Acharya really a propitious and precious gem.","ಪದ್ಮನಾಭತೀರ್ಥರ ಪವಿತ್ರ ವಿದ್ಯೆಯ ಭಂಡಾರವು ಮಹಾಚಾರ್ಯರ ಮಹಾಕೃತಿಯಾದ ಅನುವ್ಯಾಖ್ಯಾನದ ಮೇಲಿನ ಅತ್ಯುತ್ತಮ ಟೀಕೆಯಾದ ನ್ಯಾಯರತ್ನಮಾಲೆ ಎಂಬ ಅವರ ಗ್ರಂಥಕ್ಕೆ ಜನ್ಮ ನೀಡಿತು - ನಿಜವಾಗಿಯೂ ಒಂದು ಶುಭ ಮತ್ತು ಅಮೂಲ್ಯ ರತ್ನ."
"15","126","Padmanabhatirtha, well grounded in the essence of the Vedas, a grace to the assembly of the wise revered by the elite as the esteemed disciple of Guru-Madhwacharya and the well-known expounder of the Vedic scriptures, delivered weighty sermons to huge congregations.","Padmanabha-tirtha well grounded in the essence of the Vedas a grace to the assembly of the wise revered by the elite as the esteemed disciple of Guru-Madhwacharya and the well-known expounder of the Vedic scriptures delivered weighty sermons to huge congregations.","ವೇದಗಳ ಸಾರದಲ್ಲಿ ಸುಸಜ್ಜಿತರಾದ, ಬುದ್ಧಿವಂತರ ಸಭೆಗೆ ಶೋಭೆಯಾದ, ಗುರು-ಮಾಧ್ವಾಚಾರ್ಯರ ಗೌರವಾನ್ವಿತ ಶಿಷ್ಯರೆಂದು ಮತ್ತು ವೈದಿಕ ಶಾಸ್ತ್ರಗಳ ಪ್ರಸಿದ್ಧ ವ್ಯಾಖ್ಯಾನಕಾರರೆಂದು ಶ್ರೇಷ್ಠರಿಂದ ಗೌರವಿಸಲ್ಪಟ್ಟ ಪದ್ಮನಾಭತೀರ್ಥರು ಬೃಹತ್ ಸಭೆಗಳಿಗೆ ಗಂಭೀರ ಉಪನ್ಯಾಸಗಳನ್ನು ನೀಡಿದರು."
"15","127","Besides these two outstanding devoted adherents Vishnutirtha and Padmanabhatirtha, Poornaprajna had already many celebrated monk- disciples and admitted many more that had arrived from different directions, later into his fold.","Besides these two outstanding devoted adherents Vishnutirtha and Padmanabha-tirtha Poornaprajna had already many celebrated monk-disciples and admitted many more that had arrived from different directions later into his fold.","ಈ ಇಬ್ಬರು ಅಸಾಧಾರಣ ಸಮರ್ಪಿತ ಅನುಯಾಯಿಗಳಾದ ವಿಷ್ಣುತೀರ್ಥರು ಮತ್ತು ಪದ್ಮನಾಭತೀರ್ಥರ ಜೊತೆಗೆ, ಪೂರ್ಣಪ್ರಜ್ಞರಿಗೆ ಈಗಾಗಲೇ ಅನೇಕ ಪ್ರಸಿದ್ಧ ಸನ್ಯಾಸಿ-ಶಿಷ್ಯರಿದ್ದರು ಮತ್ತು ನಂತರ ವಿವಿಧ ದಿಕ್ಕುಗಳಿಂದ ಬಂದ ಹೆಚ್ಚಿನವರನ್ನು ತಮ್ಮ ಸಮೂಹಕ್ಕೆ ಸೇರಿಸಿದರು."
"15","128","Amongst those, prominent were the followers called Hrishikeshatirtha who had subdued his senses, Janardhanatirtha who had conquered birth and death, Narasimhatirtha who took shelter in the feet of Lord Narasimha and Upendratirtha who engrossed himself in repeating the Lord’s name in Upendra form.","Amongst those prominent were the followers called Hrishikesha-tirtha who had subdued his senses Janardana-tirtha who had conquered birth and death Narasimha-tirtha who took shelter in the feet of Lord Narasimha and Upendra-tirtha who engrossed himself in repeating the Lord's name in Upendra form.","ಅವರಲ್ಲಿ ಪ್ರಮುಖರು ಹೃಷೀಕೇಶತೀರ್ಥ ಎಂಬ ಅನುಯಾಯಿಗಳಾಗಿದ್ದರು - ತಮ್ಮ ಇಂದ್ರಿಯಗಳನ್ನು ವಶಪಡಿಸಿದವರು, ಜನಾರ್ದನತೀರ್ಥರು - ಜನನ ಮತ್ತು ಮರಣವನ್ನು ಗೆದ್ದವರು, ನರಸಿಂಹತೀರ್ಥರು - ಭಗವಂತ ನರಸಿಂಹನ ಪಾದಗಳಲ್ಲಿ ಆಶ್ರಯ ಪಡೆದವರು, ಮತ್ತು ಉಪೇಂದ್ರತೀರ್ಥರು - ಉಪೇಂದ್ರ ರೂಪದಲ್ಲಿ ಭಗವಂತನ ನಾಮವನ್ನು ಪುನರಾವರ್ತಿಸುವುದರಲ್ಲಿ ತೊಡಗಿದವರು."
"15","129","Mention be made of others followers also, called Vamanatirtha as though his name (reminded the dwarf-God Vamana), Ramtirtha who had taken refuge in the feet of Lord Ramachandra and Adhokshajatirtha who was gifted with supreme knowledge imperceptible to the senses – one and all full of dispassion and intense devotion to Lord Narayana. (In these two verses, we find the list of first peetadhipatis of all the eight monasteries at Udupi (except Vishnutirtha whose greatness is already dealt with).","Mention be made of other followers also called Vamana-tirtha as though his name reminded the dwarf-god Vamana Rama-tirtha who had taken refuge in the feet of Lord Ramachandra and Adhokshaja-tirtha who was gifted with supreme knowledge imperceptible to the senses one and all full of dispassion and intense devotion to Lord Narayana. In these two verses we find the list of first monastery-heads of all the eight monasteries at Udupi except Vishnutirtha whose greatness is already dealt with.","ಇತರ ಅನುಯಾಯಿಗಳೂ ಉಲ್ಲೇಖಿಸಲ್ಪಡಲಿ - ವಾಮನತೀರ್ಥರೆಂಬವರು, ಅವರ ನಾಮವು ವಾಮನ ದೇವರನ್ನು ನೆನಪಿಸುವಂತೆ, ರಾಮತೀರ್ಥರು - ಭಗವಂತ ರಾಮಚಂದ್ರನ ಪಾದಗಳಲ್ಲಿ ಆಶ್ರಯ ಪಡೆದವರು, ಮತ್ತು ಅಧೋಕ್ಷಜತೀರ್ಥರು - ಇಂದ್ರಿಯಗಳಿಗೆ ಗ್ರಹಿಸಲಾಗದ ಪರಮ ಜ್ಞಾನದಿಂದ ಸಂಪನ್ನರು - ಎಲ್ಲರೂ ವೈರಾಗ್ಯ ಮತ್ತು ಭಗವಂತ ನಾರಾಯಣನಲ್ಲಿ ತೀವ್ರ ಭಕ್ತಿಯಿಂದ ತುಂಬಿದವರು. ಈ ಎರಡು ಶ್ಲೋಕಗಳಲ್ಲಿ ನಾವು ವಿಷ್ಣುತೀರ್ಥರನ್ನು ಹೊರತುಪಡಿಸಿ ಉಡುಪಿಯ ಎಲ್ಲಾ ಎಂಟು ಮಠಗಳ ಮೊದಲ ಮಠಾಧಿಪತಿಗಳ ಪಟ್ಟಿಯನ್ನು ಕಾಣುತ್ತೇವೆ - ವಿಷ್ಣುತೀರ್ಥರ ಮಹತ್ವವನ್ನು ಈಗಾಗಲೇ ವಿವರಿಸಲಾಗಿದೆ."
"15","130","These illustrious adherents of the Acharya appeared like so many luminous Suns, come down to consecrate the earth with their holy feet, (sacred journey thoughout the land) to manifest the nature of the supreme and to destroy the darkness of hostile doctrines by their learned discourses, like the Sun illuminating the sky with his radiant rays and destroying the darkness.","These illustrious adherents of the Acharya appeared like so many luminous suns come down to consecrate the earth with their holy feet sacred journey throughout the land to manifest the nature of the supreme and to destroy the darkness of hostile doctrines by their learned discourses like the sun illuminating the sky with his radiant rays and destroying the darkness.","ಆಚಾರ್ಯರ ಈ ವಿಶಿಷ್ಟ ಅನುಯಾಯಿಗಳು ಅನೇಕ ಪ್ರಕಾಶಮಾನ ಸೂರ್ಯರು ಭೂಮಿಯನ್ನು ತಮ್ಮ ಪವಿತ್ರ ಪಾದಗಳಿಂದ ಪವಿತ್ರಗೊಳಿಸಲು ಇಳಿದು ಬಂದಂತೆ ಕಾಣಿಸಿದರು - ಭೂಮಿಯಾದ್ಯಂತ ತಮ್ಮ ಪವಿತ್ರ ಯಾತ್ರೆಯಲ್ಲಿ, ಪರಮಾತ್ಮನ ಸ್ವರೂಪವನ್ನು ಪ್ರಕಟಿಸಲು ಮತ್ತು ತಮ್ಮ ವಿದ್ವತ್ತಿನ ಪ್ರವಚನಗಳಿಂದ ವಿರೋಧಿ ಸಿದ್ಧಾಂತಗಳ ಕತ್ತಲೆಯನ್ನು ನಾಶಮಾಡಲು - ಸೂರ್ಯನು ತನ್ನ ಪ್ರಕಾಶಮಾನ ಕಿರಣಗಳಿಂದ ಆಕಾಶವನ್ನು ಪ್ರಕಾಶಿಸಿ ಕತ್ತಲೆಯನ್ನು ನಾಶಮಾಡುವಂತೆ."
"15","131","These renowned followers led a life full of bliss plunged in the study and contemplation of Madhwa-Shastra, the ocean of nectar that confers salvation on its sincere votaries and in worshipping the lotus-feet of Lord Vishnu in his different enchanting images.","These renowned followers led a life full of bliss plunged in the study and contemplation of Madhwa-scripture the ocean of nectar that confers salvation on its sincere votaries and in worshipping the lotus-feet of Lord Vishnu in his different enchanting images.","ಈ ಖ್ಯಾತ ಅನುಯಾಯಿಗಳು ಆನಂದದಿಂದ ತುಂಬಿದ ಜೀವನವನ್ನು ನಡೆಸಿದರು - ಅದರ ಪ್ರಾಮಾಣಿಕ ಭಕ್ತರಿಗೆ ಮೋಕ್ಷವನ್ನು ನೀಡುವ ಅಮೃತದ ಸಮುದ್ರವಾದ ಮಾಧ್ವ ಶಾಸ್ತ್ರದ ಅಧ್ಯಯನ ಮತ್ತು ಚಿಂತನೆಯಲ್ಲಿ ಮುಳುಗಿ, ಮತ್ತು ಭಗವಂತ ವಿಷ್ಣುವಿನ ಅವರ ವಿವಿಧ ಮನಮೋಹಕ ಚಿತ್ರಗಳಲ್ಲಿ ಕಮಲದ ಪಾದಗಳನ್ನು ಆರಾಧಿಸುವುದರಲ್ಲಿ."
"15","132","These eminent disciples of the Acharya along with their several students bedecked with sovereign qualities (like penance, dispassion, knowledge and devotion to Lord Vishnu) greatly enriched the whole world.","These eminent disciples of the Acharya along with their several students bedecked with sovereign qualities like penance dispassion knowledge and devotion to Lord Vishnu greatly enriched the whole world.","ತಪಸ್ಸು, ವೈರಾಗ್ಯ, ಜ್ಞಾನ ಮತ್ತು ಭಗವಂತ ವಿಷ್ಣುವಿನಲ್ಲಿ ಭಕ್ತಿಯಂತಹ ಸಾರ್ವಭೌಮ ಗುಣಗಳಿಂದ ಅಲಂಕೃತರಾದ ತಮ್ಮ ಹಲವಾರು ವಿದ್ಯಾರ್ಥಿಗಳೊಂದಿಗೆ ಆಚಾರ್ಯರ ಈ ಪ್ರಖ್ಯಾತ ಶಿಷ್ಯರು ಸಂಪೂರ್ಣ ಪ್ರಪಂಚವನ್ನು ಬಹಳವಾಗಿ ಸಮೃದ್ಧಗೊಳಿಸಿದರು."
"15","133","All these votaries, all the while in their salutary sermons on the bliss -yielding Shastra derived deep delight comparable to a few sips from the sea of ambrosia and graced themselves by controverting the fallacious reasonings of the rival confutants.","All these votaries all the while in their salutary sermons on the bliss-yielding scripture derived deep delight comparable to a few sips from the sea of ambrosia and graced themselves by controverting the fallacious reasonings of the rival confutants.","ಈ ಎಲ್ಲಾ ಭಕ್ತರು ಆನಂದ ನೀಡುವ ಶಾಸ್ತ್ರದ ಮೇಲಿನ ತಮ್ಮ ಕಲ್ಯಾಣಕಾರಿ ಉಪನ್ಯಾಸಗಳಲ್ಲಿ ಯಾವಾಗಲೂ ಅಮೃತ ಸಮುದ್ರದಿಂದ ಕೆಲವು ಹೀರುವಿಕೆಗಳಿಗೆ ಹೋಲಿಸಬಹುದಾದ ಗಾಢ ಸಂತೋಷವನ್ನು ಪಡೆದರು ಮತ್ತು ಪ್ರತಿಸ್ಪರ್ಧಿ ವಿರೋಧಿಗಳ ತಪ್ಪು ತರ್ಕಗಳನ್ನು ವಿರೋಧಿಸುವುದರ ಮೂಲಕ ತಮ್ಮನ್ನು ಕೃಪೆಯಿಂದ ಶೋಭಿಸಿದರು."
"15","134","Coming down to the other followers of the Great Acharya, there were some, though less-versed in scriptural lore but imbued with deep devotion and others though deficient in intellect filling this gap with frequent hearings of avowed scriptures but one and all, all said and done, steeped in faith and earnest devout.","Coming down to the other followers of the Great Acharya there were some though less-versed in scriptural lore but imbued with deep devotion and others though deficient in intellect filling this gap with frequent hearings of avowed scriptures but one and all all said and done steeped in faith and earnest devout.","ಮಹಾಚಾರ್ಯರ ಇತರ ಅನುಯಾಯಿಗಳ ವಿಷಯಕ್ಕೆ ಬಂದರೆ, ಶಾಸ್ತ್ರ ವಿದ್ಯೆಯಲ್ಲಿ ಕಡಿಮೆ ಪಾರಂಗತರಾಗಿದ್ದರೂ ಆದರೆ ಗಾಢ ಭಕ್ತಿಯಿಂದ ತುಂಬಿದವರೂ ಕೆಲವರಿದ್ದರು, ಮತ್ತು ಬುದ್ಧಿಶಕ್ತಿಯಲ್ಲಿ ಕೊರತೆಯಿದ್ದರೂ ಈ ಅಂತರವನ್ನು ಅಂಗೀಕೃತ ಶಾಸ್ತ್ರಗಳ ಆಗಾಗ್ಗೆ ಶ್ರವಣದಿಂದ ತುಂಬಿದವರೂ ಇತರರಿದ್ದರು - ಆದರೆ ಎಲ್ಲವನ್ನೂ ಹೇಳಿದ ಮತ್ತು ಮುಗಿಸಿದ ನಂತರ ಎಲ್ಲರೂ ನಂಬಿಕೆ ಮತ್ತು ಪ್ರಾಮಾಣಿಕ ಭಕ್ತಿಯಲ್ಲಿ ಮುಳುಗಿದವರಾಗಿದ್ದರು."
"15","135","Besides these ascetics, among the many householders who had the good fortune to curry his blissful favour, were three distinguished devotees of the Likucha family glittering like the three fires, the illustrious Trivikramacharya, his brother Shankaracharya and another Shankaracharya of the same clan. (It highlights the fact that not monks alone but befitting house-holders too are entitled to Supreme knowledge.)","Besides these ascetics among the many householders who had the good fortune to curry his blissful favor were three distinguished devotees of the Likucha family glittering like the three fires the illustrious Trivikramacharya his brother Shankaracharya and another Shankaracharya of the same clan. It highlights the fact that not monks alone but befitting householders too are entitled to supreme knowledge.","ಈ ಸನ್ಯಾಸಿಗಳ ಜೊತೆಗೆ, ಅವರ ಆನಂದಮಯ ಕೃಪೆಯನ್ನು ಪಡೆಯುವ ಅದೃಷ್ಟವನ್ನು ಹೊಂದಿದ್ದ ಅನೇಕ ಗೃಹಸ್ಥರಲ್ಲಿ, ಲಿಕುಚ ಕುಟುಂಬದ ಮೂರು ವಿಶಿಷ್ಟ ಭಕ್ತರಿದ್ದರು - ಮೂರು ಅಗ್ನಿಗಳಂತೆ ಪ್ರಕಾಶಿಸುವ ವಿಖ್ಯಾತ ತ್ರಿವಿಕ್ರಮಾಚಾರ್ಯರು, ಅವರ ಸಹೋದರ ಶಂಕರಾಚಾರ್ಯರು ಮತ್ತು ಅದೇ ವಂಶದ ಇನ್ನೊಬ್ಬ ಶಂಕರಾಚಾರ್ಯರು. ಇದು ಸನ್ಯಾಸಿಗಳು ಮಾತ್ರವಲ್ಲ ಯೋಗ್ಯ ಗೃಹಸ್ಥರೂ ಪರಮ ಜ್ಞಾನಕ್ಕೆ ಅರ್ಹರು ಎಂಬ ಅಂಶವನ್ನು ಎತ್ತಿ ತೋರಿಸುತ್ತದೆ."
"15","136","These three celebrated (house-holder) scholars of the Likucha family were dedicated primarily to the dissemination of enlightened knowledge among their followers like a zealous farmer sowing unadulterated seeds in the fields and successfully carried out their master’s mandate ‘propagate the paramountcy of Lord Vishnu in your sacred journey’.","These three celebrated householder scholars of the Likucha family were dedicated primarily to the dissemination of enlightened knowledge among their followers like a zealous farmer sowing unadulterated seeds in the fields and successfully carried out their master's mandate propagate the paramountcy of Lord Vishnu in your sacred journey.","ಲಿಕುಚ ಕುಟುಂಬದ ಈ ಮೂರು ಪ್ರಸಿದ್ಧ ಗೃಹಸ್ಥ ವಿದ್ವಾಂಸರು ಪ್ರಾಥಮಿಕವಾಗಿ ತಮ್ಮ ಅನುಯಾಯಿಗಳಲ್ಲಿ ಜ್ಞಾನೋದಯದ ಹರಡುವಿಕೆಗೆ ಸಮರ್ಪಿತರಾಗಿದ್ದರು - ಉತ್ಸಾಹಿ ರೈತನು ಹೊಲಗಳಲ್ಲಿ ಶುದ್ಧ ಬೀಜಗಳನ್ನು ಬಿತ್ತುವಂತೆ - ಮತ್ತು ತಮ್ಮ ಪವಿತ್ರ ಯಾತ್ರೆಯಲ್ಲಿ ಭಗವಂತ ವಿಷ್ಣುವಿನ ಪ್ರಾಮುಖ್ಯತೆಯನ್ನು ಪ್ರಚಾರ ಮಾಡುವ ತಮ್ಮ ಗುರುವಿನ ಆದೇಶವನ್ನು ಯಶಸ್ವಿಯಾಗಿ ನಿರ್ವಹಿಸಿದರು."
"15","137","Not only house-holders but even heads of the villages belonging to all varnas (castes) King Jayasimha heading the list, who by mere faithful observance of their prescribed duties of protecting the virtuous and punishing the vicious could attain happiness eternal, became the staunch followers of the Acharya.","Not only householders but even heads of the villages belonging to all social classes king Jayasimha heading the list who by mere faithful observance of their prescribed duties of protecting the virtuous and punishing the vicious could attain happiness eternal became the staunch followers of the Acharya.","ಗೃಹಸ್ಥರು ಮಾತ್ರವಲ್ಲ, ಎಲ್ಲಾ ಸಾಮಾಜಿಕ ವರ್ಗಗಳಿಗೆ ಸೇರಿದ ಗ್ರಾಮಗಳ ಮುಖ್ಯಸ್ಥರು - ರಾಜ ಜಯಸಿಂಹನು ಪಟ್ಟಿಯಲ್ಲಿ ಮೊದಲಿಗನಾಗಿ - ಸದ್ಗುಣಿಗಳನ್ನು ರಕ್ಷಿಸುವ ಮತ್ತು ದುಷ್ಟರನ್ನು ಶಿಕ್ಷಿಸುವ ತಮ್ಮ ನಿಗದಿತ ಕರ್ತವ್ಯಗಳ ಕೇವಲ ನಿಷ್ಠಾವಂತ ಆಚರಣೆಯಿಂದ ಶಾಶ್ವತ ಸುಖವನ್ನು ಪಡೆಯಬಲ್ಲವರು - ಆಚಾರ್ಯರ ದೃಢ ಅನುಯಾಯಿಗಳಾದರು."
